Loan ID,Date,credit.policy,purpose,int.rate,installment,dti,fico,revol.bal,revol.util,inq.last.6mths,delinq.2yrs,pub.rec
993781,09/10/2023,0,debt_consolidation,0.1028,129.6,5.82,682,7276,35.1,4,0,0
885340,04/10/2023,0,all_other,0.0933,131.01,2.7,702,355,59.2,0,0,0
714004,10/10/2023,0,home_improvement,0.1467,345.04,0.76,647,991,15.2,1,3,0
208003,27/10/2023,0,credit_card,0.1754,183.21,13.44,627,2798,71.4,0,0,0
464737,13/10/2023,0,all_other,0.1122,118.24,2.86,667,736,51.3,2,0,0
672502,18/10/2023,0,credit_card,0.1312,40.51,3.77,642,12331,78,3,0,0
668577,25/10/2023,0,debt_consolidation,0.1786,184.02,5.3,617,4333,95.4,4,0,0
591017,08/10/2023,0,credit_card,0.0933,319.54,0.82,717,0,0,2,0,0
379738,09/10/2023,0,educational,0.1596,421.65,4.61,647,339,82.7,12,0,0
118074,26/10/2023,0,debt_consolidation,0.1375,166.88,3.01,647,1893,90.1,2,0,1
997312,23/10/2023,0,all_other,0.087,158.31,9.84,727,5243,31.6,4,0,0
944809,11/10/2023,0,educational,0.1438,240.54,8.9,647,5390,66.9,3,0,0
161878,29/10/2023,0,home_improvement,0.1122,67.33,25,707,74292,94.6,0,0,0
524747,18/10/2023,0,educational,0.1407,82.11,18.51,652,5295,83,0,1,0
813778,31/10/2023,0,debt_consolidation,0.1754,224.52,19.85,657,17659,58.7,9,0,0
495025,15/10/2023,0,debt_consolidation,0.1343,169.51,0,652,0,0,1,0,0
293782,03/10/2023,0,small_business,0.1722,305.77,8.84,642,5059,79,4,0,0
396075,11/10/2023,0,debt_consolidation,0.1154,494.93,0,687,557,22.3,1,0,0
697615,31/10/2023,0,debt_consolidation,0.1533,98.39,21.28,652,509,72.7,3,0,0
748393,02/10/2023,0,home_improvement,0.1407,191.59,2,642,852,77.5,5,0,0
345737,06/10/2023,0,debt_consolidation,0.1343,81.37,11.64,652,233,15.1,0,5,0
923889,07/10/2023,0,all_other,0.1312,141.76,10.68,652,2942,58.8,6,0,0
829990,07/10/2023,0,all_other,0.1407,143.69,12.55,647,0,0,9,0,0
523638,16/10/2023,0,debt_consolidation,0.1786,432.99,12.83,652,4157,96.7,12,0,1
992046,25/10/2023,0,all_other,0.1122,173.25,25.78,722,17844,31.1,0,0,0
184561,07/10/2023,0,debt_consolidation,0.1786,158.77,25.77,662,68438,96.2,0,1,1
464611,30/10/2023,0,debt_consolidation,0.1375,204.34,8.4,652,1421,71.7,3,0,0
917685,26/10/2023,0,all_other,0.087,158.31,1.8,722,827,51.7,2,0,0
671223,13/10/2023,0,all_other,0.1467,316.58,0.33,692,136,1.1,8,0,0
826346,07/10/2023,0,all_other,0.1659,510.47,24.45,662,15783,74.5,4,0,0
172197,20/10/2023,0,all_other,0.1501,145.62,10.69,647,3028,9.8,10,1,0
506208,05/10/2023,0,debt_consolidation,0.1501,332.84,15.33,652,22158,80.7,10,2,1
804454,26/10/2023,0,all_other,0.128,278.03,7.99,667,2303,32.9,4,2,0
959506,26/10/2023,0,credit_card,0.1375,102.17,23.61,672,15123,54.4,2,0,0
808152,19/10/2023,0,small_business,0.1754,290.97,9.98,642,18865,60.8,0,0,0
652064,27/10/2023,0,debt_consolidation,0.1375,170.29,0.6,642,77,11,18,1,0
922199,21/10/2023,0,credit_card,0.1312,118.14,3.94,647,2680,57,0,2,0
109080,21/10/2023,0,educational,0.1059,162.73,1.8,682,829,21.8,2,0,0
344508,07/10/2023,0,debt_consolidation,0.1596,298.67,11.42,667,3879,71.8,8,0,1
111205,25/10/2023,0,debt_consolidation,0.1438,359.95,4.26,647,14000,55.8,12,0,0
759928,04/10/2023,0,debt_consolidation,0.1754,376.29,22.37,642,10713,82.4,4,0,0
948620,05/10/2023,0,educational,0.1059,265.25,6.7,687,7260,41.7,8,0,0
483252,24/10/2023,0,small_business,0.1533,870.68,13.35,687,18538,47.3,8,1,1
468862,25/10/2023,0,all_other,0.1407,205.27,0,647,0,0,0,2,0
234806,22/10/2023,0,debt_consolidation,0.1438,149.48,13.45,642,2422,105.3,3,0,0
227473,05/10/2023,0,all_other,0.1312,168.76,5.36,652,2486,82.9,0,0,0
932220,25/10/2023,0,all_other,0.0901,15.91,0,702,0,0,6,0,0
363598,17/10/2023,0,all_other,0.128,334.3,1.42,667,938,47.6,4,0,0
651878,09/10/2023,0,debt_consolidation,0.1154,131.99,1.3,667,258,86,2,0,0
532244,01/10/2023,0,small_business,0.1438,768.01,14.5,692,81330,77.5,4,0,0
311996,02/10/2023,0,credit_card,0.1628,423.55,11.53,652,11134,77.5,6,0,0
216892,09/10/2023,0,debt_consolidation,0.1028,259.2,6.97,697,4380,49.2,0,0,0
616269,19/10/2023,0,all_other,0.1122,131.38,1.67,672,74,37,4,0,0
921539,04/10/2023,0,credit_card,0.1312,168.76,2.48,652,2636,32.9,1,0,0
153877,11/10/2023,0,debt_consolidation,0.1438,359.95,13.07,657,22764,39.7,1,0,0
507893,25/10/2023,0,debt_consolidation,0.1312,230.36,9.63,692,5537,79.1,6,0,0
448698,17/10/2023,0,small_business,0.1154,659.91,2.33,692,0,0,5,0,0
591731,30/10/2023,0,home_improvement,0.1028,294.83,10.66,687,1521,27.7,12,0,0
765906,26/10/2023,0,debt_consolidation,0.1217,199.78,2.2,662,2468,79.6,1,0,0
999144,23/10/2023,0,debt_consolidation,0.1122,131.38,15.27,672,3323,32.6,4,0,0
198805,14/10/2023,0,debt_consolidation,0.1438,123.71,18.51,642,869,96.6,2,0,0
637019,18/10/2023,0,home_improvement,0.0964,320.99,18.55,722,63,4.2,2,0,0
853352,14/10/2023,0,debt_consolidation,0.1628,99.71,4.22,622,2581,64.5,10,0,0
324541,06/10/2023,0,debt_consolidation,0.1186,23.21,11.33,657,4479,101.8,1,0,0
370548,12/10/2023,0,educational,0.1217,299.67,3.27,667,0,0,1,0,0
599970,26/10/2023,0,small_business,0.1501,346.71,23.34,667,3283,63.1,7,0,0
475869,31/10/2023,0,debt_consolidation,0.1754,500.22,23.65,652,81695,92.9,0,0,0
189411,09/10/2023,0,educational,0.1407,171.06,13.38,642,5908,34.8,2,0,0
504259,11/10/2023,0,debt_consolidation,0.1754,705.87,25.63,667,35460,86.7,19,0,0
570578,18/10/2023,0,small_business,0.1249,836.23,15.13,702,43302,53.8,4,0,0
281708,22/10/2023,0,small_business,0.1596,878.44,26.55,707,78203,90,0,0,0
873700,29/10/2023,0,credit_card,0.1438,359.95,9.98,642,15918,101.4,6,0,0
439999,29/10/2023,0,all_other,0.0933,287.59,13.36,717,2588,103.5,0,0,0
785482,07/10/2023,0,debt_consolidation,0.1028,162,0.26,687,1169,48.7,0,0,0
987320,10/10/2023,0,debt_consolidation,0.1438,227.66,15.63,642,5575,66.4,0,1,0
798165,18/10/2023,0,credit_card,0.1249,468.29,20.68,682,8009,74.2,4,0,1
835302,29/10/2023,0,all_other,0.1154,98.99,18.26,672,1393,43.5,7,0,0
694101,05/10/2023,0,home_improvement,0.1628,59.12,26.52,652,51914,88.5,0,0,0
342664,09/10/2023,0,debt_consolidation,0.1343,186.46,16.03,652,3132,97.9,4,0,0
353049,20/10/2023,0,all_other,0.1154,164.98,10.36,672,15301,46.8,7,1,0
106325,01/10/2023,0,debt_consolidation,0.1596,337.32,23.27,657,25348,91.6,1,0,0
525999,20/10/2023,0,small_business,0.0933,178.94,0.13,702,327,21.8,1,0,0
849104,03/10/2023,0,all_other,0.1028,181.44,0,682,0,0,3,0,0
635727,29/10/2023,0,debt_consolidation,0.1438,240.54,4.04,642,2288,53.2,2,0,0
289573,16/10/2023,0,debt_consolidation,0.1122,246.33,5.46,677,4310,50.7,7,0,0
540856,30/10/2023,0,educational,0.1122,82.11,0.4,672,174,9.2,7,1,0
207785,21/10/2023,0,credit_card,0.1438,274.9,23.86,677,14301,60.2,4,0,0
104390,27/10/2023,0,debt_consolidation,0.1407,136,13.51,642,4033,53.1,8,0,0
938215,02/10/2023,0,debt_consolidation,0.0964,192.6,15.49,707,33985,85,11,0,0
271071,01/10/2023,0,credit_card,0.1249,16.73,19.2,657,9231,44,1,4,0
126166,17/10/2023,0,all_other,0.1565,293.87,21.5,642,3896,34.2,3,0,0
832453,27/10/2023,0,debt_consolidation,0.128,67.2,2.58,652,1123,23.1,4,2,0
314785,25/10/2023,0,debt_consolidation,0.128,335.98,5.04,662,11766,72.6,0,0,0
618964,07/10/2023,0,all_other,0.1407,239.49,14.92,652,0,0,1,2,0
873766,11/10/2023,0,home_improvement,0.0964,385.19,1.99,707,6306,36.7,7,0,0
992115,15/10/2023,0,debt_consolidation,0.147,621.34,26.25,697,130799,89.4,3,0,0
358797,29/10/2023,0,all_other,0.1407,29.08,21.26,642,14479,78.3,2,0,0
418235,23/10/2023,0,debt_consolidation,0.1091,326.97,8,677,1170,49.1,8,0,1
265745,20/10/2023,0,debt_consolidation,0.1375,272.46,13.2,652,6014,72.5,3,0,0
212992,15/10/2023,0,debt_consolidation,0.128,161.27,12.61,652,9212,56.9,0,3,0
552923,07/10/2023,0,all_other,0.1312,202.52,1.02,652,1328,41.5,3,0,0
749943,03/10/2023,0,debt_consolidation,0.147,324.48,21.58,657,1992,18.3,3,6,0
551082,02/10/2023,0,small_business,0.1407,855.3,20.2,687,216959,45.4,4,0,0
736437,16/10/2023,0,debt_consolidation,0.1375,170.29,9.45,642,4467,93.1,0,0,0
396915,18/10/2023,0,educational,0.0933,319.54,16.29,717,2,0.1,16,0,0
396023,08/10/2023,0,all_other,0.1407,51.32,22.95,642,1201,75.1,3,0,0
107141,09/10/2023,0,debt_consolidation,0.1786,88.41,9.62,612,1190,119,15,0,0
467660,23/10/2023,0,all_other,0.1375,81.74,18.51,647,21899,69.1,4,2,0
385453,29/10/2023,0,small_business,0.128,167.99,9.98,652,40238,63.2,10,0,0
747876,03/10/2023,0,credit_card,0.1343,169.51,12.53,647,9568,97.1,1,0,3
332126,22/10/2023,0,all_other,0.1375,170.29,1.6,642,1202,92.5,1,0,0
260831,24/10/2023,0,small_business,0.128,167.99,19.02,662,0,0,1,0,0
567850,15/10/2023,0,debt_consolidation,0.1628,882.39,19.02,667,121719,60,5,0,0
579736,16/10/2023,0,debt_consolidation,0.1312,168.76,8.72,647,5183,46.3,1,1,0
515827,20/10/2023,0,small_business,0.1596,489.29,21.93,657,254,36.3,6,1,0
753568,04/10/2023,0,small_business,0.1343,508.53,19.44,672,15973,31.6,8,3,0
469505,24/10/2023,0,all_other,0.1343,162.73,12.11,647,8174,76.7,12,0,1
844829,14/10/2023,0,educational,0.1091,326.97,4.19,682,58,7.2,1,0,0
267804,17/10/2023,0,all_other,0.0996,386.99,2.48,707,1458,11,4,0,0
704046,26/10/2023,0,debt_consolidation,0.1438,206.18,18.93,642,1400,16.9,7,0,0
995822,05/10/2023,0,all_other,0.1438,227.66,18.32,647,6367,80.6,0,0,0
889181,20/10/2023,0,all_other,0.1533,487.59,9.49,652,16075,80.4,1,1,0
364179,16/10/2023,0,credit_card,0.1501,336.31,17.03,642,15780,20.2,4,3,0
981063,31/10/2023,0,educational,0.128,201.59,3,657,884,55.2,1,0,0
160692,14/10/2023,0,small_business,0.1501,520.06,4.64,657,4727,89.2,2,0,0
175894,31/10/2023,0,debt_consolidation,0.1217,233.07,11.58,662,2778,99.2,6,0,0
854290,22/10/2023,0,all_other,0.1154,19.8,4.8,662,228,19,3,0,0
909015,05/10/2023,0,debt_consolidation,0.1659,35.45,27.55,647,7400,77.1,3,0,0
714274,16/10/2023,0,all_other,0.1438,30.93,3.1,632,997,7.3,4,0,0
759685,06/10/2023,0,debt_consolidation,0.1122,164.22,7.4,672,2695,29.9,8,0,0
237005,26/10/2023,0,debt_consolidation,0.0996,257.99,1.5,697,358,6,1,0,0
726752,08/10/2023,0,credit_card,0.1438,137.45,16.32,647,4364,101.5,5,0,0
966763,26/10/2023,0,debt_consolidation,0.1722,357.63,26.13,657,69407,78.6,2,0,0
584235,29/10/2023,0,debt_consolidation,0.128,161.27,10.29,652,5070,72.4,3,1,0
759402,23/10/2023,0,debt_consolidation,0.1375,286.08,14.29,652,4206,75.1,1,0,0
513979,29/10/2023,0,debt_consolidation,0.1438,359.95,4.33,642,21964,83.5,4,0,0
737576,07/10/2023,0,small_business,0.1312,843.8,25.03,762,401941,20.7,1,0,0
921974,23/10/2023,0,all_other,0.087,177.3,17.52,727,9419,26.5,1,0,0
557048,28/10/2023,0,small_business,0.1438,412.35,11.4,647,37367,66.5,15,0,0
154702,25/10/2023,0,debt_consolidation,0.1059,624.87,0.33,712,89,1.6,0,0,0
143765,12/10/2023,0,all_other,0.0996,51.6,10.33,682,6646,100.7,1,0,0
817081,22/10/2023,0,all_other,0.1059,130.18,17.89,682,21154,96.2,8,0,1
650960,25/10/2023,0,credit_card,0.0838,189.08,4.51,727,669,7,0,0,0
809831,26/10/2023,0,small_business,0.1059,650.9,2.55,707,8702,51.7,11,0,0
304463,08/10/2023,0,all_other,0.1091,404.62,8.21,687,693,53.3,1,0,0
115888,17/10/2023,0,debt_consolidation,0.1059,325.45,0.54,687,704,44,4,0,0
460613,12/10/2023,0,all_other,0.1438,294.66,12.87,642,4776,27.9,13,0,0
496110,09/10/2023,0,all_other,0.1375,340.57,1.95,657,6298,86.3,2,3,0
680575,04/10/2023,0,major_purchase,0.1438,247.41,15.65,647,11796,74.7,20,0,0
609702,03/10/2023,0,all_other,0.1375,170.29,1.37,642,1545,61.8,6,0,0
718866,09/10/2023,0,debt_consolidation,0.1249,50.18,14.23,652,6312,60.7,4,0,0
119252,20/10/2023,0,major_purchase,0.1186,232.04,9.18,667,0,0,18,0,0
333023,27/10/2023,0,debt_consolidation,0.1786,557.48,24.04,652,128850,89.6,2,0,0
844069,31/10/2023,0,debt_consolidation,0.1217,59.94,1.71,657,0,0,2,0,0
812475,16/10/2023,0,debt_consolidation,0.1059,162.73,13.31,687,5521,55.8,5,0,1
675830,19/10/2023,0,debt_consolidation,0.1659,531.74,20.53,652,1728,57.6,8,0,0
693173,19/10/2023,0,small_business,0.0964,770.37,0,742,0,0,9,0,0
322511,23/10/2023,0,small_business,0.128,503.97,22.44,687,23,1.3,5,2,0
475054,05/10/2023,0,debt_consolidation,0.1059,325.45,10.22,687,6552,95,4,0,0
478297,22/10/2023,0,debt_consolidation,0.1343,142.39,13.16,647,2153,86.1,3,0,0
336346,26/10/2023,0,major_purchase,0.087,158.31,0.93,717,157,5.4,1,0,0
212963,07/10/2023,0,home_improvement,0.1249,80.28,20.56,662,18749,83,5,0,0
661615,22/10/2023,0,debt_consolidation,0.1438,359.95,6.69,647,10155,35,1,2,0
689190,14/10/2023,0,debt_consolidation,0.1501,866.76,24.59,697,245886,84.5,7,0,0
829634,26/10/2023,0,small_business,0.1565,349.85,28.4,692,60134,53,5,0,1
754906,04/10/2023,0,debt_consolidation,0.1312,438.78,10.33,662,0,0,4,0,0
586268,31/10/2023,0,all_other,0.147,138.08,22.61,642,3395,97,0,0,0
376408,19/10/2023,0,small_business,0.1028,155.52,8.96,682,6893,15.4,27,0,0
792613,07/10/2023,0,all_other,0.0743,93.23,0,757,0,0,0,0,0
942492,29/10/2023,0,all_other,0.1091,163.49,8.3,677,2053,2.6,25,0,0
517499,05/10/2023,0,debt_consolidation,0.1059,781.08,18.76,732,81617,32.7,4,1,0
687532,31/10/2023,0,debt_consolidation,0.128,302.38,26.88,742,17741,68.2,0,0,0
639684,16/10/2023,0,small_business,0.1628,352.96,5.09,652,14594,97.9,0,0,0
883307,12/10/2023,0,home_improvement,0.147,276.15,19.13,647,289,28.9,15,0,0
986649,30/10/2023,0,debt_consolidation,0.1722,286.1,23.47,657,10130,45.6,2,1,0
685580,22/10/2023,0,debt_consolidation,0.1375,102.17,16.71,642,9135,76.8,28,0,0
137725,04/10/2023,0,debt_consolidation,0.1407,400.28,11.26,652,8963,99.6,2,0,0
292620,22/10/2023,0,debt_consolidation,0.1596,505.98,13.78,652,9942,87.2,2,2,0
877171,31/10/2023,0,major_purchase,0.1186,33.15,3.42,657,0,0,2,0,0
827191,16/10/2023,0,debt_consolidation,0.1059,325.45,16.54,692,18878,40.3,5,0,0
616693,06/10/2023,0,debt_consolidation,0.1091,408.71,12.27,692,12415,53.3,4,0,0
409763,27/10/2023,0,debt_consolidation,0.1533,313.45,21.9,652,13025,28.4,3,0,0
299988,08/10/2023,0,debt_consolidation,0.1628,282.37,25,662,8768,71.9,3,0,0
520902,15/10/2023,0,small_business,0.1375,851.41,22.68,732,407794,20.8,0,0,0
182552,03/10/2023,0,debt_consolidation,0.1249,485.01,0.45,667,336,33.6,1,0,0
379785,01/10/2023,0,debt_consolidation,0.1438,675.23,21.03,672,52316,83.7,11,1,1
225196,11/10/2023,0,all_other,0.1217,99.89,14.85,662,0,0,31,0,1
461276,06/10/2023,0,all_other,0.0901,318.05,5,722,4698,27.6,4,0,0
576070,07/10/2023,0,all_other,0.128,167.99,27.6,712,16513,30.9,6,1,0
680288,19/10/2023,0,debt_consolidation,0.1533,383.1,18.52,647,4021,72.3,3,0,0
210069,19/10/2023,0,debt_consolidation,0.1343,339.02,4.78,657,7455,93.2,1,2,0
476874,18/10/2023,0,debt_consolidation,0.1059,390.54,6.36,687,1069,42.8,1,0,0
963712,26/10/2023,0,credit_card,0.1438,97.08,28.68,692,21290,78,1,0,0
144876,31/10/2023,0,all_other,0.1407,20.53,20.54,642,14670,79.3,3,0,0
597953,28/10/2023,0,small_business,0.0996,806.22,0,727,0,0,6,1,0
875032,16/10/2023,0,debt_consolidation,0.0964,188.58,16.13,707,466,46.6,0,0,0
796360,15/10/2023,0,all_other,0.1186,198.89,4.54,667,6232,60.5,0,0,0
292850,14/10/2023,0,small_business,0.1122,328.43,0.94,697,179,17.9,3,0,0
801007,22/10/2023,0,debt_consolidation,0.0996,25.8,0,682,0,0,1,0,0
460428,08/10/2023,0,all_other,0.1565,524.77,8.73,652,3193,59.1,3,2,0
392847,29/10/2023,0,home_improvement,0.128,100.8,5.2,647,11587,67,11,0,0
767046,29/10/2023,0,debt_consolidation,0.1786,72.17,28.73,647,6076,79.9,6,1,0
562788,15/10/2023,0,debt_consolidation,0.128,503.97,17.87,672,275925,84.8,0,1,0
298665,31/10/2023,0,debt_consolidation,0.1312,337.52,20.06,672,275925,84.8,0,1,0
461771,04/10/2023,0,major_purchase,0.1028,518.39,0.62,712,1539,10.3,1,0,0
690288,03/10/2023,0,all_other,0.1059,78.11,5.7,672,3613,103.2,1,1,0
923856,05/10/2023,0,all_other,0.128,100.8,3.42,647,296,74,3,0,1
730072,27/10/2023,0,all_other,0.1091,326.97,2.46,682,1999,99.9,3,0,0
207744,18/10/2023,0,debt_consolidation,0.1438,412.35,19.49,657,5191,48.1,14,0,0
228417,28/10/2023,0,debt_consolidation,0.1565,524.77,11.54,652,9603,96.5,5,0,0
223060,20/10/2023,0,debt_consolidation,0.1059,237.58,12.54,682,1367,6.9,9,0,0
828565,01/10/2023,0,all_other,0.1438,46.39,21.34,642,25254,53.1,24,0,0
919888,29/10/2023,0,small_business,0.1122,591.18,11.61,692,921,14.6,16,0,0
699204,17/10/2023,0,all_other,0.1091,19.62,11.68,692,441,73.5,0,0,0
335321,31/10/2023,0,educational,0.1154,49.5,11.1,662,0,0,2,0,0
896661,10/10/2023,0,credit_card,0.0996,515.98,16.29,717,28095,32.8,7,0,0
559132,27/10/2023,0,educational,0.0933,31.96,0.92,692,362,25.9,0,0,0
304846,20/10/2023,0,debt_consolidation,0.1312,270.02,11.32,657,3919,37.7,15,0,0
555143,09/10/2023,0,credit_card,0.1059,390.54,11.78,692,921,14.6,16,0,0
210581,12/10/2023,0,home_improvement,0.1786,902.06,17.64,657,44827,80.4,14,0,0
999127,05/10/2023,0,debt_consolidation,0.1438,515.44,26.53,697,13764,75.2,5,0,0
181920,02/10/2023,0,debt_consolidation,0.147,276.15,18.52,647,20383,67.9,2,0,0
879929,09/10/2023,0,educational,0.1375,495.52,19.1,662,26710,102.7,3,0,0
217058,16/10/2023,0,small_business,0.1754,748.08,14.71,652,4668,55.6,2,1,0
655666,17/10/2023,0,all_other,0.1343,27.13,0,637,0,0,2,0,0
653970,28/10/2023,0,debt_consolidation,0.1501,277.37,28.43,697,38057,96.8,3,0,0
155328,04/10/2023,0,all_other,0.1659,106.35,17.1,632,7587,97.3,0,0,0
876141,16/10/2023,0,credit_card,0.1122,472.94,15,687,11220,72.4,4,0,0
551775,02/10/2023,0,debt_consolidation,0.1565,349.85,29.41,692,10565,56.8,2,0,0
697499,02/10/2023,0,all_other,0.1312,202.52,6.95,652,1189,79.3,0,0,0
829985,04/10/2023,0,all_other,0.1122,229.91,21.97,692,7258,42.7,7,0,0
844977,27/10/2023,0,all_other,0.1154,527.93,6.23,682,16161,78.1,4,0,0
830156,30/10/2023,0,all_other,0.1407,342.12,25.91,697,14554,52,3,0,0
633463,09/10/2023,0,debt_consolidation,0.1628,564.73,7.96,652,13614,70.9,3,0,0
722946,10/10/2023,0,all_other,0.1249,83.63,16.19,657,16027,64.6,5,0,0
270898,22/10/2023,0,all_other,0.0996,54.02,17.33,687,2469,29.7,1,0,0
202471,10/10/2023,0,small_business,0.1312,810.05,25.08,757,53461,50.8,0,0,0
597529,23/10/2023,0,all_other,0.0901,254.44,8.3,717,0,0,1,0,0
671697,15/10/2023,0,educational,0.1501,495.79,12.76,657,5830,64.1,1,0,0
656339,02/10/2023,0,small_business,0.0964,240.74,15.72,712,3943,43.8,4,0,0
857472,17/10/2023,0,debt_consolidation,0.1691,154.9,27.15,652,2012,100.6,0,0,0
930818,17/10/2023,0,debt_consolidation,0.1343,508.53,2.16,662,3286,84.3,6,0,0
394812,27/10/2023,0,debt_consolidation,0.1501,350.17,21.81,657,7897,75.2,3,0,0
286315,28/10/2023,0,debt_consolidation,0.1438,254.29,26.08,682,204,4.6,11,0,0
143505,24/10/2023,0,credit_card,0.1122,246.33,6.62,677,0,0,0,0,0
331248,09/10/2023,0,debt_consolidation,0.1722,661.61,9.76,642,8731,38.1,0,0,0
803175,16/10/2023,0,small_business,0.1059,325.45,13.9,697,4115,11.6,5,0,0
412582,05/10/2023,0,small_business,0.087,316.61,0.6,727,596,29.8,0,0,0
759750,26/10/2023,0,debt_consolidation,0.1741,622.13,16.92,647,4693,28.8,8,0,1
114440,03/10/2023,0,home_improvement,0.1425,274.4,15.53,652,19457,51.1,0,2,0
854584,20/10/2023,0,all_other,0.1709,24.99,28.42,662,1878,22.6,3,0,0
341649,20/10/2023,0,debt_consolidation,0.1362,81.59,15.53,647,1233,35.2,1,0,0
542195,10/10/2023,0,debt_consolidation,0.0838,315.12,5.67,737,4545,18.9,4,0,0
797716,01/10/2023,0,all_other,0.0983,160.94,0.67,702,339,11.7,6,0,0
213217,19/10/2023,0,major_purchase,0.1078,163.18,13.55,687,40091,33.2,0,0,0
549265,09/10/2023,0,home_improvement,0.1109,688.41,21.28,747,270800,25.3,5,0,0
959914,17/10/2023,0,all_other,0.1141,55.17,21.75,687,5898,42.1,3,0,0
430762,28/10/2023,0,debt_consolidation,0.152,443.24,17.08,657,12951,83,1,0,1
467777,18/10/2023,0,debt_consolidation,0.1583,286.73,22.25,647,276,92,6,0,1
961161,20/10/2023,0,educational,0.133,253.79,14.08,662,0,0,7,0,0
743218,24/10/2023,0,all_other,0.1172,35.57,19.2,672,5168,84.1,4,0,0
233387,08/10/2023,0,all_other,0.1362,56.09,5.61,682,2324,14,18,0,0
692073,28/10/2023,0,credit_card,0.1204,232.64,14.55,672,7180,34.4,4,0,0
296079,03/10/2023,0,home_improvement,0.1078,244.76,5.13,687,12123,21,5,0,0
569844,06/10/2023,0,debt_consolidation,0.1393,187.8,19.34,657,3266,46,6,0,0
598052,03/10/2023,0,debt_consolidation,0.1362,163.17,21.03,662,16140,81.8,13,0,1
724381,01/10/2023,0,debt_consolidation,0.1109,65.57,9.98,672,0,0,0,0,0
741526,10/10/2023,0,debt_consolidation,0.133,169.2,16.88,657,2229,51.8,1,7,0
638846,28/10/2023,0,debt_consolidation,0.133,406.07,8.64,662,15636,73.4,1,0,0
251307,04/10/2023,0,all_other,0.1078,326.35,13.01,702,2294,22.9,5,0,0
361489,17/10/2023,0,debt_consolidation,0.133,406.07,12.77,662,8480,19.1,4,2,0
998222,26/10/2023,0,all_other,0.1457,248.08,26.49,692,18943,55.2,6,0,1
974033,31/10/2023,0,all_other,0.1299,16.85,10,652,182,60.7,6,0,0
618273,07/10/2023,0,credit_card,0.133,406.07,20.14,677,17940,64.5,6,0,0
719427,21/10/2023,0,debt_consolidation,0.1488,471.52,22.16,662,23802,62.8,6,0,0
220862,20/10/2023,0,major_purchase,0.0983,482.82,9.38,732,664,1.6,2,0,0
275202,05/10/2023,0,debt_consolidation,0.1141,148.2,13.88,677,844,46.9,9,0,0
816866,21/10/2023,0,major_purchase,0.0983,193.13,7.07,702,0,0,6,0,0
491561,31/10/2023,0,debt_consolidation,0.1583,701.47,13.94,672,11346,103.1,6,0,0
169368,05/10/2023,0,credit_card,0.1425,82.32,22.93,652,25203,93,0,0,0
443406,28/10/2023,0,debt_consolidation,0.1014,355.67,12.94,712,45442,25.8,0,0,0
689120,09/10/2023,0,debt_consolidation,0.133,81.22,11.35,652,5016,27.7,5,0,0
792264,02/10/2023,0,all_other,0.133,67.68,23.6,677,480,96,5,0,0
355318,04/10/2023,0,educational,0.1141,65.87,4,667,333,37,4,0,0
850604,01/10/2023,0,credit_card,0.1236,200.32,14.51,667,12508,34.7,5,0,0
878783,04/10/2023,0,debt_consolidation,0.1046,324.84,16.67,722,6673,32.6,4,0,0
306669,30/10/2023,0,debt_consolidation,0.1615,450.96,20.2,657,18511,72.6,0,0,0
112656,22/10/2023,0,small_business,0.1172,793.94,8.39,707,16298,80.7,8,0,0
497583,17/10/2023,0,small_business,0.1804,682.76,19.33,647,5094,71.7,3,1,0
514520,18/10/2023,0,credit_card,0.1299,134.76,6.78,657,0,0,0,2,0
161892,14/10/2023,0,debt_consolidation,0.133,203.04,5.13,657,75,37.5,8,0,0
781977,07/10/2023,0,all_other,0.1646,106.16,28.16,672,7846,25.8,4,1,0
850646,31/10/2023,0,all_other,0.1046,68.22,10.04,682,1856,26.5,0,0,0
275727,28/10/2023,0,small_business,0.1078,815.87,0.75,717,2718,19.3,8,1,0
899026,04/10/2023,0,debt_consolidation,0.1109,458.94,15.63,702,42619,2.6,4,0,0
964287,15/10/2023,0,debt_consolidation,0.152,208.59,18.53,642,6970,76.6,4,1,0
735822,04/10/2023,0,debt_consolidation,0.0951,372.44,14.58,737,20245,50.1,1,0,0
143953,28/10/2023,0,debt_consolidation,0.1615,233.41,29.07,687,10503,51.7,1,0,0
901844,01/10/2023,0,all_other,0.1141,98.8,10.43,672,474,11.8,0,0,0
897316,07/10/2023,0,small_business,0.1299,505.34,10.24,672,4162,68.4,14,0,1
853221,25/10/2023,0,credit_card,0.1646,265.39,23.04,652,7091,89.8,0,1,0
135359,22/10/2023,0,educational,0.1425,171.5,17.22,647,2347,24.7,1,1,0
184777,03/10/2023,0,debt_consolidation,0.1488,207.64,15.75,642,11638,73.7,4,1,0
206220,14/10/2023,0,debt_consolidation,0.1615,704.63,21.83,667,33295,90.7,4,0,1
795489,08/10/2023,0,debt_consolidation,0.1393,592.4,23.47,697,48792,80.9,0,0,0
374618,21/10/2023,0,major_purchase,0.133,84.6,0.96,652,177,88.5,1,0,0
236670,15/10/2023,0,debt_consolidation,0.1551,418.99,15.38,647,11214,70.1,0,0,0
772765,22/10/2023,0,debt_consolidation,0.1551,438.2,19.73,657,26066,98,13,0,1
302224,18/10/2023,0,all_other,0.1299,808.54,9.67,682,66919,61.3,5,0,0
